,Unnamed: 0,Unnamed: 0.1,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
1575,1575,1575,29638750,2015-01-05 14:40:00,01/05/2015 07:20:00 PM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11219,1472 43 STREET,43 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,01/05/2015 07:20:00 PM,12 BROOKLYN,BROOKLYN,988423,171049,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63616559226728,-73.98496467196809,"(40.63616559226728, -73.98496467196809)"
1576,1576,1576,29636738,2015-01-05 14:39:47,,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,11372,,,,,83 STREET,NORTHERN BOULEVARD,INTERSECTION,JACKSON HEIGHTS,,,Open,01/26/2015 02:39:47 PM,,03 QUEENS,QUEENS,1016266,214604,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75565694895899,-73.88443932375282,"(40.75565694895899, -73.88443932375282)"
1577,1577,1577,29638698,2015-01-05 14:39:35,,DOHMH,Department of Health and Mental Hygiene,Unleashed Dog,Unleashed Dog in Public,Public/Unfenced Area,11209,56 MACKAY PLACE,MACKAY PLACE,NARROWS AVENUE,LOUISE TERRACE,,,ADDRESS,BROOKLYN,,,Assigned,02/04/2015 02:39:35 PM,01/05/2015 04:10:33 PM,10 BROOKLYN,BROOKLYN,974910,171189,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.636545921094076,-74.03365223267332,"(40.636545921094076, -74.03365223267332)"
1578,1578,1578,29637411,2015-01-05 14:39:30,,FDNY,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,On Site Test,Street Address,10075,25 EAST 77 STREET,EAST 77 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,,Open,01/10/2015 02:39:30 PM,,08 MANHATTAN,MANHATTAN,994294,221736,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77528470270042,-73.96373584335524,"(40.77528470270042, -73.96373584335524)"
1579,1579,1579,29638274,2015-01-05 14:39:27,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11421,87-84 94 STREET,94 STREET,JAMAICA AVENUE,89 AVENUE,,,ADDRESS,WOODHAVEN,,,Open,01/13/2015 02:39:27 PM,,09 QUEENS,QUEENS,1025539,191954,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.693449846360046,-73.8511077599669,"(40.693449846360046, -73.8511077599669)"
1580,1580,1580,29642142,2015-01-05 14:39:25,,DOT,Department of Transportation,Street Condition,Pothole,,,,,,,,,,,,,Open,,01/05/2015 02:39:25 PM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
1581,1581,1581,29637024,2015-01-05 14:39:11,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,01/12/2015 02:39:11 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1582,1582,1582,29636695,2015-01-05 14:39:00,01/05/2015 06:35:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Flashing Hazard,,,,,,,NAGLE AVE,DYCKMAN ST,INTERSECTION,,,,Assigned,,01/05/2015 06:35:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
1583,1583,1583,29641938,2015-01-05 14:39:00,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11208,135 AUTUMN AVENUE,AUTUMN AVENUE,DANFORTH STREET,O'BRIEN PLACE,,,ADDRESS,BROOKLYN,,,Assigned,01/15/2015 02:50:28 PM,01/05/2015 02:50:42 PM,05 BROOKLYN,BROOKLYN,1020044,189576,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68694672137771,-73.87093588022566,"(40.68694672137771, -73.87093588022566)"
1584,1584,1584,29642649,2015-01-05 14:38:51,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,01/12/2015 02:38:51 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1585,1585,1585,29637963,2015-01-05 14:38:03,01/05/2015 08:05:25 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11205,62 CLERMONT AVENUE,CLERMONT AVENUE,PARK AVENUE,MYRTLE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/05/2015 10:38:03 PM,01/05/2015 08:05:25 PM,02 BROOKLYN,BROOKLYN,992202,192633,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69540628592699,-73.97132346903773,"(40.69540628592699, -73.97132346903773)"
1586,1586,1586,29639249,2015-01-05 14:38:01,,DCA,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,11372,84-01 37 AVENUE,37 AVENUE,84 STREET,85 STREET,,,ADDRESS,JACKSON HEIGHTS,,,Open,01/09/2015 02:38:01 PM,,03 QUEENS,QUEENS,1016858,212531,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.749964931041035,-73.88231257486952,"(40.749964931041035, -73.88231257486952)"
1587,1587,1587,29638639,2015-01-05 14:38:00,,DSNY,A - Queens,Dirty Conditions,E1A Litter Basket / Improper Use,Sidewalk,11385,62-02 MYRTLE AVENUE,MYRTLE AVENUE,62 STREET,64 STREET,,,ADDRESS,Ridgewood,,,Open,,,05 QUEENS,QUEENS,1013860,194649,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70089376968922,-73.89321149784807,"(40.70089376968922, -73.89321149784807)"
1588,1588,1588,29637958,2015-01-05 14:37:07,,DOF,Department of Finance,DOF Literature Request,Application for Disability Rent Increase Exemption - English,,,,,,,,,,,,,Open,01/12/2015 02:37:07 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1589,1589,1589,29636673,2015-01-05 14:37:00,,DSNY,A - Queens,Other Enforcement,E2A Storage Of Receptacles,Sidewalk,11370,21-23 71 STREET,71 STREET,HAZEN STREET,DITMARS BOULEVARD,,,ADDRESS,East Elmhurst,,,Open,,,01 QUEENS,QUEENS,1012440,219444,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76895452090991,-73.89822883236435,"(40.76895452090991, -73.89822883236435)"
1590,1590,1590,29639961,2015-01-05 14:36:57,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11421,87-84 94 STREET,94 STREET,JAMAICA AVENUE,89 AVENUE,,,ADDRESS,WOODHAVEN,,,Open,01/15/2015 02:36:57 PM,,09 QUEENS,QUEENS,1025539,191954,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.693449846360046,-73.8511077599669,"(40.693449846360046, -73.8511077599669)"
1591,1591,1591,29642941,2015-01-05 14:36:43,01/05/2015 02:36:43 PM,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,,10012,650 BROADWAY,BROADWAY,BLEECKER STREET,BOND STREET,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,02 MANHATTAN,MANHATTAN,985456,204049,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72674398325149,-73.99564887340004,"(40.72674398325149, -73.99564887340004)"
1592,1592,1592,29636633,2015-01-05 14:36:27,,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,11421,,,,,89 STREET,91 AVENUE,INTERSECTION,WOODHAVEN,,,Assigned,07/04/2015 03:09:05 PM,01/05/2015 03:09:38 PM,09 QUEENS,QUEENS,1024717,190222,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68869970906214,-73.85408237222549,"(40.68869970906214, -73.85408237222549)"
1593,1593,1593,29636311,2015-01-05 14:36:19,01/05/2015 05:47:24 PM,NYPD,New York City Police Department,Drinking,In Public,Store/Commercial,10314,1720 VICTORY BOULEVARD,VICTORY BOULEVARD,SOMMERS LANE,WINTHROP PLACE,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,01/05/2015 10:36:19 PM,01/05/2015 05:47:24 PM,01 STATEN ISLAND,STATEN ISLAND,950646,162700,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61318659812366,-74.12103364512133,"(40.61318659812366, -74.12103364512133)"
1594,1594,1594,29636413,2015-01-05 14:36:00,01/05/2015 03:35:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,VAN DAM ST,BORDEN AVE,INTERSECTION,,,,Closed,,01/05/2015 03:35:00 PM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
1595,1595,1595,29638182,2015-01-05 14:36:00,01/05/2015 10:10:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Pedestrian Signal,,10040,,,,,NAGLE AVENUE,ELLWOOD STREET,INTERSECTION,NEW YORK,,,Closed,,01/05/2015 10:10:00 PM,12 MANHATTAN,MANHATTAN,1004050,252695,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86024195513732,-73.92842019162248,"(40.86024195513732, -73.92842019162248)"
1596,1596,1596,29637579,2015-01-05 14:35:18,,DOHMH,Department of Health and Mental Hygiene,Indoor Sewage,Sewage Odor,1-2 Family Dwelling,10453,1624 NELSON AVENUE,NELSON AVENUE,FEATHERBED LANE,WEST 174 STREET,,,ADDRESS,BRONX,,,Open,02/04/2015 02:35:18 PM,,05 BRONX,BRONX,1006672,247759,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84668783953434,-73.91895780383514,"(40.84668783953434, -73.91895780383514)"
1597,1597,1597,29636615,2015-01-05 14:35:04,,DOT,Department of Transportation,Street Condition,Pothole,,,,,,,,,,,,,Open,,01/05/2015 02:35:04 PM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
1598,1598,1598,29634081,2015-01-05 14:35:02,,DOF,Department of Finance,DOF Literature Request,SCRIE Renewal Application - Rent-Stabilized Apartments,,,,,,,,,,,,,Open,01/12/2015 02:35:02 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1599,1599,1599,29638267,2015-01-05 14:35:00,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11223,2534 EAST 2 STREET,EAST 2 STREET,MANHATTAN COURT,BRIGHTON COURT,,,ADDRESS,BROOKLYN,,,Assigned,01/13/2015 02:50:57 PM,01/05/2015 02:51:50 PM,13 BROOKLYN,BROOKLYN,993190,153408,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58774115561391,-73.96781251702582,"(40.58774115561391, -73.96781251702582)"
1600,1600,1600,29636505,2015-01-05 14:34:59,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10024,57 WEST 86 STREET,WEST 86 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,,Open,01/19/2015 02:34:59 PM,,07 MANHATTAN,MANHATTAN,992311,225623,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.78595551875816,-73.97089085880194,"(40.78595551875816, -73.97089085880194)"
1601,1601,1601,29642357,2015-01-05 14:34:11,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11421,87-84 94 STREET,94 STREET,JAMAICA AVENUE,89 AVENUE,,,ADDRESS,WOODHAVEN,,,Open,01/13/2015 02:34:11 PM,,09 QUEENS,QUEENS,1025539,191954,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.693449846360046,-73.8511077599669,"(40.693449846360046, -73.8511077599669)"
1602,1602,1602,29639327,2015-01-05 14:34:02,,DOF,Department of Finance,DOF Literature Request,Property Tax Exemption Application for Owners - English,,,,,,,,,,,,,Open,01/12/2015 02:34:02 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1603,1603,1603,29641712,2015-01-05 14:34:00,,DSNY,A - Queens,Other Enforcement,ECR Commercial Routing Sticker,Sidewalk,11358,163-30 NORTHERN BOULEVARD,NORTHERN BOULEVARD,163 STREET,164 STREET,,,ADDRESS,Flushing,,,Open,,,07 QUEENS,QUEENS,1038941,216671,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.761219141373566,-73.80257807817175,"(40.761219141373566, -73.80257807817175)"
1604,1604,1604,29634243,2015-01-05 14:34:00,,DEP,Department of Environmental Protection,Water System,High Water Pressure (WHP),,10304,1 HOLLY STREET,HOLLY STREET,MEADOW AVENUE,SPARKILL AVENUE,,,ADDRESS,STATEN ISLAND,,,Open,,,02 STATEN ISLAND,STATEN ISLAND,958126,158274,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60106335120161,-74.09407536096352,"(40.60106335120161, -74.09407536096352)"
1605,1605,1605,29639890,2015-01-05 14:33:53,01/05/2015 02:58:17 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,10471,5814 MOSHOLU AVENUE,MOSHOLU AVENUE,DAVID SHERIDAN PLAZA,BROADWAY,,,ADDRESS,BRONX,,Precinct,Closed,01/05/2015 10:33:53 PM,01/05/2015 02:58:17 PM,08 BRONX,BRONX,1012808,268907,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.90471482118363,-73.89668968244973,"(40.90471482118363, -73.89668968244973)"
1606,1606,1606,29634917,2015-01-05 14:33:42,,CHALL,CHALL,Opinion for the Mayor,PUBLICSAFETY,,,,,,,,,,,,,Email Sent,01/19/2015 02:33:58 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,1-1-1051954168,,,,,,
1607,1607,1607,29635719,2015-01-05 14:33:06,,DOF,Department of Finance,DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,,,,,,,,,,,,,Open,01/12/2015 02:33:06 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1608,1608,1608,29641986,2015-01-05 14:33:00,,DSNY,P - Manhattan and Bronx,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10003,230 EAST 14 STREET,EAST 14 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,,Open,,,03 MANHATTAN,MANHATTAN,988028,206307,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73294091639632,-73.98636808862267,"(40.73294091639632, -73.98636808862267)"
1609,1609,1609,29635644,2015-01-05 14:32:57,,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Food Service Establishment License,,,,,,,,,,,,,Open,01/12/2015 02:32:57 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1610,1610,1610,29641693,2015-01-05 14:32:38,,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11357,2-65 149 PLACE,149 PLACE,BEND,3 AVENUE,,,ADDRESS,WHITESTONE,,,Open,01/15/2015 02:32:38 PM,,07 QUEENS,QUEENS,1034213,230123,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7981692288607,-73.81954498615023,"(40.7981692288607, -73.81954498615023)"
1611,1611,1611,29638769,2015-01-05 14:32:25,,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11364,56-03 CLEARVIEW EXPRESSWAY,CLEARVIEW EXPRESSWAY,56 AVENUE,58 AVENUE,,,ADDRESS,OAKLAND GARDENS,,,Assigned,02/04/2015 02:44:12 PM,01/05/2015 02:45:00 PM,11 QUEENS,QUEENS,1047179,211932,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74815703679583,-73.77288527158237,"(40.74815703679583, -73.77288527158237)"
1612,1612,1612,29639499,2015-01-05 14:32:25,,DOT,Department of Transportation,Street Sign - Damaged,St Name - Attached to Pole,Street,10306,,,,,EBBITTS STREET,HYLAN BOULEVARD,INTERSECTION,STATEN ISLAND,,,Open,01/19/2015 02:32:25 PM,,02 STATEN ISLAND,STATEN ISLAND,952643,145687,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.56649670392337,-74.11376135337342,"(40.56649670392337, -74.11376135337342)"
1613,1613,1613,29641375,2015-01-05 14:32:03,,DOF,Department of Finance,DOF Literature Request,Application for Disability Rent Increase Exemption - English,,,,,,,,,,,,,Open,01/12/2015 02:32:03 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
1614,1614,1614,29639894,2015-01-05 14:32:00,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10011,258 WEST 15 STREET,WEST 15 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,,Open,,,04 MANHATTAN,MANHATTAN,984031,208847,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73991339303542,-74.00079028612932,"(40.73991339303542, -74.00079028612932)"
1615,1615,1615,29642787,2015-01-05 14:32:00,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11211,,,,,GRAND STREET,LORIMER STREET,INTERSECTION,BROOKLYN,,,Open,,,01 BROOKLYN,BROOKLYN,998419,198378,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71116718908291,-73.94889161762501,"(40.71116718908291, -73.94889161762501)"
1616,1616,1616,29642808,2015-01-05 14:32:00,,DSNY,A - Queens,Other Enforcement,ECR Commercial Routing Sticker,Sidewalk,11358,163-32 NORTHERN BOULEVARD,NORTHERN BOULEVARD,163 STREET,164 STREET,,,ADDRESS,Flushing,,,Open,,,07 QUEENS,QUEENS,1038944,216668,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76121088860646,-73.80256727330674,"(40.76121088860646, -73.80256727330674)"
1617,1617,1617,29638406,2015-01-05 14:31:50,01/05/2015 02:31:50 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,10012,650 BROADWAY,BROADWAY,BLEECKER STREET,BOND STREET,,,ADDRESS,NEW YORK,,,Open,,01/05/2015 12:00:00 AM,02 MANHATTAN,MANHATTAN,985456,204049,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72674398325149,-73.99564887340004,"(40.72674398325149, -73.99564887340004)"
1618,1618,1618,29634717,2015-01-05 14:31:50,01/05/2015 02:31:50 PM,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,,11691,833 CENTRAL AVENUE,CENTRAL AVENUE,BOROUGH BOUNDARY,VIRGINIA STREET,,,ADDRESS,Far Rockaway,,,Open,,01/05/2015 12:00:00 AM,14 QUEENS,QUEENS,1055045,161585,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60990706779692,-73.74502543312549,"(40.60990706779692, -73.74502543312549)"
1619,1619,1619,29636704,2015-01-05 14:31:20,01/05/2015 03:47:10 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,443 LINDEN BOULEVARD,LINDEN BOULEVARD,EAST 37 STREET,EAST 38 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/05/2015 10:31:20 PM,01/05/2015 03:47:10 PM,17 BROOKLYN,BROOKLYN,1000162,177210,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65306289691428,-73.9426545052118,"(40.65306289691428, -73.9426545052118)"
1620,1620,1620,29636485,2015-01-05 14:31:16,01/05/2015 03:24:02 PM,NYPD,New York City Police Department,Homeless Encampment,,Street/Sidewalk,11418,87-09 109 STREET,109 STREET,JAMAICA AVENUE,91 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,01/05/2015 10:31:16 PM,01/05/2015 03:24:02 PM,09 QUEENS,QUEENS,1029010,192695,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.695466841993024,-73.83858609216003,"(40.695466841993024, -73.83858609216003)"
1621,1621,1621,29642129,2015-01-05 14:31:15,,DOT,Department of Transportation,Street Condition,Pothole,,,,,,,,,,,,,Open,,01/05/2015 02:31:15 PM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
1622,1622,1622,29634712,2015-01-05 14:30:40,01/05/2015 02:30:40 PM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Sign - In Danger Of Falling,,10461,1450 CROSBY AVENUE,CROSBY AVENUE,CODDINGTON AVENUE,DUDLEY AVENUE,,,ADDRESS,BRONX,,,Open,,01/05/2015 12:00:00 AM,10 BRONX,BRONX,1031330,245870,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84140605421081,-73.8298472250958,"(40.84140605421081, -73.8298472250958)"
